album_name,album_type,artist,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Don't Cry,Neil Young,Pop/Rock,"Hard Rock, Album Rock, Funk, Contemporary Pop/Rock, Grunge, Heartland Rock","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Dramatic, Gloomy","Guys Night Out, Hanging Out, Revolution, In Love, Motivation"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Wrecking Ball,Neil Young,"Pop/Rock, Folk","Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Searching, Bittersweet, Nostalgic, Reflective, Sad, Self-Conscious, Wistful, Earnest, Plaintive, Relaxed, Sentimental, Yearning, Autumnal","In Love, Romantic Evening, Slow Dance"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Someday,Neil Young,Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic, Sensual, Sentimental","Guys Night Out, Hanging Out, Revolution, In Love"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Hangin' on a Limb,Neil Young,"Pop/Rock, Folk","Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Dreamy, Intimate, Romantic, Sensual","Guys Night Out, Hanging Out, Revolution, Freedom, In Love"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,No More,Neil Young,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Heartland Rock, Singer/Songwriter","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic, Sentimental","Guys Night Out, Hanging Out, Revolution, Feeling Blue"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,The Ways of Love,Neil Young,Pop/Rock,"Album Rock, Hard Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage","Amiable/Good-Natured, Confrontational, Freewheeling, Plaintive, Playful, Searching, Urgent, Yearning, Intimate, Romantic, Sensual","Guys Night Out, Hanging Out, Revolution, In Love, New Love"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Rockin' in the Free World,Neil Young,Pop/Rock,"Album Rock, Hard Rock, Rock & Roll, Contemporary Pop/Rock, Singer/Songwriter, Heartland Rock","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Lively, Nostalgic, Sentimental, Narrative, Tragic","Guys Night Out, Hanging Out, Revolution, Politics/Society, Zeitgeist"
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Crime in the City,Neil Young,,,,
Freedom,studio,Neil Young,2-Oct-89,1:01:11,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock",,"July 25, 1988 - August 10, 1989","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Eldorado,Neil Young,Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic","Guys Night Out, Hanging Out, Revolution"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Are You Ready for the Country?,Neil Young,"Pop/Rock, Electronic","Album Rock, Country-Rock, Singer/Songwriter, Soft Rock, Adult Contemporary, Club/Dance","Freewheeling, Laid-Back/Mellow, Organic, Relaxed, Rollicking, Rousing, Rustic, Swaggering, Warm, Lively, Optimistic","Comfort, Freedom, Guys Night Out, Hanging Out, Late Night, Night Driving, Partying, Relaxation, Road Trip, Summer, TGIF"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Out on the Weekend,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock, Adult Contemporary","Bittersweet, Calm/Peaceful, Earnest, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soothing, Sweet, Warm, Wistful, Dreamy, Intimate","Comfort, Feeling Blue, Heartache, Late Night, Reflection, Relaxation, Summer, TGIF, In Love"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Heart of Gold,Neil Young,"Pop/Rock, Country","Country-Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage, Soft Rock, Adult Contemporary","Yearning, Searching, Wistful, Bittersweet, Intimate, Melancholy, Poignant, Autumnal, Dreamy, Earnest, Laid-Back/Mellow, Pastoral, Reflective, Romantic, Sentimental","Autumn, Introspection, Reflection, Feeling Blue, Heartache, Loss/Grief, Rainy Day, The Great Outdoors"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",A Man Needs a Maid,Neil Young,"Pop/Rock, Classical","Album Rock, Country-Rock, Singer/Songwriter, Classical Crossover, Soft Rock, Folk-Rock","Autumnal, Bittersweet, Brooding, Dramatic, Lush, Plaintive, Reflective, Sprawling, Wistful, Sad, Yearning","Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Regret"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Words (Between the Lines of Age),Neil Young,,,,
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Alabama,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter, Adult Contemporary, Contemporary Pop/Rock","Freewheeling, Laid-Back/Mellow, Provocative, Relaxed, Rousing, Summery, Sad","Hanging Out, Night Driving, Road Trip, Summer, The Great Outdoors, Loss/Grief, Politics/Society"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Old Man,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Autumnal, Bitter, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Searching, Soft/Quiet, Soothing, Warm, Wistful, Intimate, Literate, Melancholy, Sentimental, Weary, Plaintive, Yearning, Dreamy, Restrained","Autumn, Comfort, Family Gatherings, Feeling Blue, Heartache, Introspection, Late Night, Long Walk, Rainy Day, Reflection, Reminiscing, The Great Outdoors"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Harvest,Neil Young,Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Folk-Rock, Adult Contemporary, Psychedelic/Garage","Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Lazy, Light, Poignant, Reflective, Relaxed, Sentimental, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Restrained, Romantic, Yearning","Comfort, Hanging Out, In Love, Rainy Day, Sunday Afternoon, The Great Outdoors"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",There's a World,Neil Young,"Pop/Rock, Classical","Singer/Songwriter, Soft Rock, Album Rock, Country-Rock, Folk-Rock, Classical Crossover, Psychedelic/Garage","Dramatic, Earnest, Elaborate, Laid-Back/Mellow, Lush, Poignant, Reflective, Searching, Warm, Wistful, Intimate, Literate, Melancholy, Sentimental, Weary, Plaintive, Yearning, Autumnal","Comfort, Feeling Blue, Heartache, Introspection, Late Night, Reflection, Relaxation, Reminiscing, Solitude"
Harvest,studio,Neil Young,"February, 1972",37:10:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ","January, 1971 - September, 1971","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",The Needle and the Damage Done,Neil Young,Pop/Rock,"Singer/Songwriter, Album Rock, Country-Rock, Folk-Rock, Adult Contemporary, Psychedelic/Garage","Plaintive, Warm, Wistful, Bleak, Yearning, Bittersweet, Earnest, Literate, Melancholy, Sentimental, Weary, Poignant, Reflective, Dreamy, Sad, Searching, Autumnal, Intimate","Feeling Blue, Rainy Day, Reflection, Regret, Reminiscing, Heartache, Introspection, Loss/Grief, In Love, Politics/Society, Solitude"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",You and Me,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Intimate, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Warm, Wistful, Dreamy, Sentimental, Yearning","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, In Love, Reminiscing"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Dreamin' Man,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Sentimental, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Yearning","Autumn, Feeling Blue, Heartache, In Love, Introspection, Rainy Day, Reflection"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",One of These Days,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Romantic, Sentimental","Autumn, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Natural Beauty,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Sprawling, Warm, Wistful, Yearning, Dreamy, Sentimental","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Politics/Society"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Such a Woman,Neil Young,"Pop/Rock, Folk","Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Melancholy, Poignant, Reflective, Relaxed, Sad, Soft/Quiet, Soothing, Warm, Wistful, Dreamy, Sentimental","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, In Love"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",From Hank To Hendrix,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Adult Contemporary, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Poignant, Reflective, Warm, Wistful, Relaxed, Soft/Quiet, Dreamy, Sentimental, Soothing, Yearning","Autumn, Feeling Blue, Heartache, Reflection, Introspection, In Love, Rainy Day"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Old King,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Laid-Back/Mellow, Light, Lively, Playful, Reflective, Relaxed, Rollicking, Rousing, Soft/Quiet, Soothing, Warm, Restrained","Autumn, Feeling Blue, Heartache, Late Night, Rainy Day, Reflection, Reminiscing"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",War of Man,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Plaintive, Poignant, Reflective, Relaxed, Searching, Soft/Quiet, Soothing, Warm, Wistful, Restrained","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Unknown Legend,Neil Young,Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Adult Contemporary","Autumnal, Bittersweet, Gentle, Intimate, Laid-Back/Mellow, Nostalgic, Organic, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Warm, Wistful, Dreamy, Yearning","Autumn, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Reminiscing"
Harvest Moon,studio,Neil Young,27-Oct-92,51:39:00,Pop/Rock,"Album Rock, Country-Rock","Redwood Digital Studios, Woodside, CA","September, 1991 - February, 1992","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Harvest Moon,Neil Young,"Country, Pop/Rock","Singer/Songwriter, Country-Folk, Adult Contemporary, Americana","Autumnal, Calm/Peaceful, Dreamy, Gentle, Nostalgic, Bittersweet, Delicate, Earnest, Intimate, Laid-Back/Mellow, Reflective, Wistful, Relaxed, Yearning, Playful, Soothing, Plaintive, Sentimental","Reminiscing, In Love"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Captain Kennedy,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Laid-Back/Mellow, Plaintive, Reflective, Relaxed, Searching, Wistful","Autumn, Comfort, Introspection, Reflection, Relaxation"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Comin' Apart at Every Nail,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Cheerful, Freewheeling, Fun, Laid-Back/Mellow, Light, Messy, Playful, Ramshackle, Relaxed, Rousing","Cool & Cocky, Hanging Out, Summer, The Great Outdoors"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",The Old Homestead,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Calm/Peaceful, Gentle, Laid-Back/Mellow, Light, Organic, Pastoral, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sprawling","Comfort, Hanging Out, Introspection, Reflection, Solitude, Spring, Sunday Afternoon, The Great Outdoors"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Union Man,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Cheerful, Freewheeling, Fun, Laid-Back/Mellow, Light, Messy, Playful, Ramshackle, Relaxed, Rousing, Silly","Cool & Cocky, Hanging Out, Summer, The Great Outdoors"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Lost in Space,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Amiable/Good-Natured, Calm/Peaceful, Earnest, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Sweet, Warm, Quirky, Playful","Comfort, Spring, Sunday Afternoon, The Great Outdoors"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Little Wing,Neil Young,,,,
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Stayin' Power,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Amiable/Good-Natured, Cheerful, Laid-Back/Mellow, Light, Reflective, Relaxed, Rollicking, Warm","Affection/Fondness, Anniversary, Hanging Out, In Love"
Hawks & Doves,studio,Neil Young,"November, 1980",30:30:00,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter"," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",1974 - 1980,"Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Coastline,Neil Young,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Amiable/Good-Natured, Cheerful, Freewheeling, Fun, Laid-Back/Mellow, Light, Playful, Relaxed, Rollicking, Warm","Hanging Out, In Love, Partying, Spring, The Great Outdoors"
