album_name,album_type,artist,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Live It Up,live,"Crosby, Stills & Nash",11-Jun-90,39:17:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock"," Capitol Recording Studios, Studio A, Hollywood, CA Devonshire Studios, 3 Buritys Home-Brew Studio, OH ","February 1, 1986 - February 5, 1990","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Straight Line,Tony Beard,,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,These Empty Days,"David Crosby, Graham Nash",,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Bad Boyz,Stephen Stills,,,"Aggressive, Passionate",
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Find a Dream,Stephen Stills,,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Street to Lean On,"David Crosby, Michael Hedges",,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Till It Shines,David Crosby,R&B,Funk,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Unequal Love,Graham Nash,,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,After the Storm,Graham Nash,,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Only Waiting For You,Stephen Stills,,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,In My Life,"John Lennon, Paul McCartney",Pop/Rock,"Folk-Rock, Psychedelic/Garage","Sentimental, Yearning","Feeling Blue, Loss/Grief"
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Panama,Stephen Stills,,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,Camera,"David Crosby, Stephen Stills",,,,
After the Storm,studio,"Crosby, Stills & Nash",16-Aug-94,45:56:00,Pop/Rock,"Contemporary Pop/Rock, Album Rock","Groove Masters Studio, Santa Monica, CA","January 27, 1994 - July 1, 1994","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,It Won't Go Away,Stephen Stills,"Pop/Rock, R&B","Rock & Roll, Soul",,
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Marrakesh Express,Graham Nash,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock, Folk-Rock, Psychedelic/Garage","Amiable/Good-Natured, Organic, Earnest, Pastoral, Bright, Cheerful, Laid-Back/Mellow, Lively, Reflective, Relaxed, Spiritual","Relaxation, Summer, Road Trip"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Pre-Road Downs,Graham Nash,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Carefree, Cheerful, Earnest, Happy, Laid-Back/Mellow, Organic, Playful, Rollicking, Sentimental, Smooth, Summery, Sweet, Warm","Comfort, Relaxation, Reminiscing, The Great Outdoors"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",49 Bye-Byes,,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Earnest, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Rollicking, Searching, Smooth, Soothing, Warm, Wistful, Yearning","Affection/Fondness, Comfort, In Love, Relaxation, Reminiscing, The Great Outdoors"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Helplessly Hoping,Stephen Stills,"Pop/Rock, Folk","Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock, Folk-Pop","Amiable/Good-Natured, Calm/Peaceful, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Wistful, Dreamy","Affection/Fondness, Comfort, In Love, Relaxation, Reminiscing, The Great Outdoors"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Suite: Judy Blue Eyes,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Earnest, Freewheeling, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Happy, Passionate, Rousing, Yearning, Romantic","Affection/Fondness, Comfort, In Love, Relaxation, Reminiscing, The Great Outdoors, Celebration"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Long Time Gone,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Earnest, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Searching, Sentimental, Smooth, Soothing, Sweet, Warm, Wistful, Yearning","Affection/Fondness, Comfort, In Love, Relaxation, Reminiscing, The Great Outdoors"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Lady of the Island,Graham Nash,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Sentimental, Smooth, Soothing, Sweet, Warm, Wistful, Calm/Peaceful","Affection/Fondness, Comfort, In Love, Relaxation, Reminiscing, The Great Outdoors"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Wooden Ships,"David Crosby, Paul Kantner, Stephen Stills",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Dreamy, Ominous, Dramatic, Detached, Atmospheric, Laid-Back/Mellow, Nostalgic, Passionate, Restrained, Sentimental, Tense/Anxious","Introspection, Late Night"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",You Don't Have to Cry,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Sentimental, Smooth, Soothing, Summery, Sweet, Warm","Affection/Fondness, Comfort, In Love, Relaxation, The Great Outdoors"
"Crosby, Stills & Nash",studio,"Crosby, Stills & Nash",29-May-69,40:52:00,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock"," Record Plant, New York, NY United Studio B, Hollywood, CA Wall ","June 26, 1968 - April 3, 1969","Autumnal, Gentle, Amiable/Good-Natured, Intimate, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Sweet, Warm, Yearning, Earnest, Laid-Back/Mellow, Literate, Organic, Poignant, Reflective, Wistful","Rainy Day, Relaxation, Reminiscing, Reunion, Sunday Afternoon, Imagination, Reflection, Feeling Blue, Hanging Out, Introspection, Late Night, Autumn",Guinnevere,David Crosby,"Pop/Rock, Folk","Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock, Folk-Pop","Amiable/Good-Natured, Earnest, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Relaxed, Searching, Sentimental, Smooth, Soothing, Summery, Warm, Wistful, Yearning, Calm/Peaceful, Dreamy","Affection/Fondness, Comfort, In Love, Rainy Day, Relaxation, Reminiscing, The Great Outdoors"
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Southern Cross,"Michael Curtis, Richard Curtis, Stephen Stills",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Angry, Laid-Back/Mellow, Light, Relaxed, Smooth, Soft/Quiet, Soothing, Warm","At the Office, Comfort, Day Driving, Relaxation"
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Into the Darkness,Graham Nash,Pop/Rock,"Adult Contemporary, Contemporary Pop/Rock",,
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Too Much Love to Hide,"Stephen Stills, Gerry Tolman",Pop/Rock,"Early R&B, Rock & Roll, Adult Contemporary, Contemporary Pop/Rock",Lively,
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Song for Susan,Graham Nash,"Country, Pop/Rock","Folk-Rock, Psychedelic/Garage, Adult Contemporary, Honky Tonk","Laid-Back/Mellow, Yearning, Calm/Peaceful, Romantic, Sentimental",In Love
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Daylight Again,Stephen Stills,Pop/Rock,"Folk-Rock, Psychedelic/Garage, Adult Contemporary, Art Rock, Contemporary Pop/Rock","Laid-Back/Mellow, Calm/Peaceful, Sentimental",Reflection
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",You Are Alive,"Michael Stergis, Stephen Stills",Pop/Rock,"Folk-Rock, Psychedelic/Garage, Adult Contemporary","Passionate, Yearning, Calm/Peaceful, Dreamy, Romantic, Sentimental",In Love
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Wasted on the Way,Graham Nash,Pop/Rock,"Folk-Rock, Psychedelic/Garage","Rousing, Sentimental, Yearning","Affection/Fondness, Friendship, Hope"
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Might as Well Have a Good Time,"Craig Doerge, Judy Henske",Pop/Rock,"Folk-Rock, Psychedelic/Garage, Adult Contemporary",,
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Since I Met You,"Michael Stergis, Stephen Stills",Pop/Rock,"Folk-Rock, Psychedelic/Garage, Adult Contemporary, Contemporary Pop/Rock","Rousing, Sensual, Lively",In Love
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Turn Your Back on Love,"Graham Nash, Michael Stergis, Stephen Stills",Pop/Rock,"Folk-Rock, Psychedelic/Garage, Adult Contemporary, Contemporary Pop/Rock","Passionate, Yearning","Feeling Blue, In Love, Loss/Grief"
Daylight Again,studio,"Crosby, Stills & Nash",21-Jun-82,39:50:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",Devonshire Sound,,"Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Delta,David Crosby,Pop/Rock,Adult Contemporary,"Calm/Peaceful, Dreamy, Sentimental",
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Laughing,David Crosby,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Literate, Nocturnal, Self-Conscious, Wistful, Poignant, Sensual, Soft/Quiet, Sparse, Dreamy, Reflective, Earnest, Gentle, Reserved, Somber, Intimate, Melancholy, Weary, Whimsical","Introspection, Late Night, Reflection, Solitude"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Triad,David Crosby,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Literate, Wistful, Soft/Quiet, Sparse, Atmospheric, Delicate, Dreamy, Organic, Reflective, Relaxed, Searching, Sexual, Earnest, Gentle, Somber, Intimate, Melancholy, Weary, Whimsical","Affection/Fondness, Freedom, Late Night, New Love"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Cowgirl in the Sand,Neil Young,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Gritty, Knotty, Literate, Relaxed, Swaggering, Laid-Back/Mellow, Organic, Sensual, Passionate, Wistful, Yearning, Earthy, Freewheeling, Plaintive, Sparse, Street-Smart, Earnest, Intimate, Whimsical","Freedom, Hanging Out, Late Night"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",Don't Let It Bring You Down,Neil Young,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Dreamy, Gentle, Literate, Street-Smart, Nocturnal, Reflective, Yearning, Bittersweet, Intimate, Self-Conscious, Soft/Quiet, Earnest, Reserved, Soothing, Wistful, Melancholy, Sophisticated, Sparse, Weary, Whimsical","Introspection, Reflection, Relaxation"
4 Way Street,live,"Crosby, Stills & Nash",7-Apr-71,1:49:44,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock",,"June 2, 1970 - July, 1970","Literate, Pastoral, Gentle, Laid-Back/Mellow, Soft/Quiet, Yearning, Amiable/Good-Natured, Organic, Poignant, Sparse, Autumnal, Earnest, Intimate, Reflective, Whimsical, Wistful","Reflection, Reminiscing",The Lee Shore,David Crosby,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Bittersweet, Literate, Nocturnal, Reserved, Theatrical, Weary, Delicate, Earnest, Reflective, Wistful, Dreamy, Intimate, Poignant, Whimsical, Gentle, Melancholy, Searching, Soft/Quiet, Somber, Elegant, Sentimental, Sparse","Late Night, Reflection, Relaxation, The Great Outdoors"
