album_name,album_type,artist,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Almost Cut My Hair,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Hard Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Brooding, Earnest, Earthy, Freewheeling, Insular, Organic, Quirky, Searching, Self-Conscious, Urgent, Warm, Passionate","Family Gatherings, Hanging Out, Introspection"
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Our House,Graham Nash,Pop/Rock,"Baroque Pop, Contemporary Pop/Rock, Soft Rock",,
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Teach Your Children,Graham Nash,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Album Rock","Amiable/Good-Natured, Gentle, Innocent, Laid-Back/Mellow, Organic, Refined, Relaxed, Sentimental, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Bright, Intimate, Happy, Literate, Passionate, Reflective, Earnest, Freewheeling, Precious, Wistful","Affection/Fondness, At the Office, Comfort, Family Gatherings, Parenthood, Relaxation, Reminiscing, Celebration, In Love"
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Deja Vu,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Soft Rock, Album Rock, Singer/Songwriter","Organic, Passionate, Self-Conscious, Soothing, Sweet, Dramatic, Light, Refined, Somber, Spiritual, Bright, Intimate, Literate, Melancholy, Plaintive, Poignant, Searching, Weary, Earnest, Insular, Laid-Back/Mellow, Sentimental, Warm, Yearning, Reflective, Wistful","Comfort, Day Driving, Hanging Out, Introspection, Politics/Society, Reflection, Relaxation, Reminiscing, Solitude"
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Everybody I Love You,"Stephen Stills, Neil Young",Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Hard Rock","Amiable/Good-Natured, Earthy, Freewheeling, Gritty, Organic, Raucous, Rollicking, Rousing","Hanging Out, Late Night"
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors","Country Girl: Whiskey Boot Hill/Down, Down, Down/""Country Girl"" (I ...)",Neil Young,,,,
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Helpless,Neil Young,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock, Country-Rock","Bittersweet, Delicate, Gentle, Intimate, Laid-Back/Mellow, Melancholy, Organic, Plaintive, Poignant, Relaxed, Searching, Soft/Quiet, Soothing, Warm, Weary, Yearning, Autumnal, Earnest, Reflective, Wistful","Comfort, Feeling Blue, Heartache, Introspection, Late Night, Rainy Day, Reflection, Regret, Stay in Bed"
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Woodstock,Joni Mitchell,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock","Laid-Back/Mellow, Organic, Relaxed, Warm, Yearning, Amiable/Good-Natured, Earnest, Reflective, Rousing, Fun, Poignant, Rollicking, Searching, Swaggering","Comfort, Day Driving, Hanging Out, Reflection, Relaxation"
Deja Vu ,studio,"Crosby, Stills, Nash & Young",11-Mar-70,35:34:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Wally Heiders Studio III, Los Angeles, CA",,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",4 + 20,Stephen Stills,Pop/Rock,"Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Amiable/Good-Natured, Gentle, Laid-Back/Mellow, Organic, Relaxed, Sentimental, Smooth, Soft/Quiet, Soothing, Sweet, Warm","Affection/Fondness, At the Office, Comfort, Family Gatherings, Relaxation"
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Stand and Be Counted,"David Crosby, James Raymond",Pop/Rock,Contemporary Pop/Rock,,
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Out of Control,Neil Young,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Nostalgic, Sentimental, Yearning",
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Heartland,Graham Nash,Pop/Rock,Contemporary Pop/Rock,"Calm/Peaceful, Sentimental",
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Seen Enough,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter",Calm/Peaceful,
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Sanibel,Denny Sarokin,,,,
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Queen of Them All,Neil Young,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Dream for Him,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",Brooding,
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Slowpoke,"Craig Evans, Neil Young",Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Dreamy, Nostalgic, Sentimental",
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",No Tears Left,Stephen Stills,Pop/Rock,"Folk-Rock, Psychedelic/Garage",Aggressive,
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Someday Soon,Graham Nash,Pop/Rock,"Folk-Rock, Psychedelic/Garage",Sentimental,In Love
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Looking Forward,Neil Young,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter",Sentimental,In Love
Looking Forward,studio,"Crosby, Stills, Nash & Young",26-Oct-99,52:54:00,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock"," Conway Studio, l Ain Bou Kellal Ga Ga's Room, Los Angeles, CA Ocean Studios, Burbank, CA ","January 23, 1997 - July 21, 1999","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Affection/Fondness, Healing/Comfort, Lifecycle, Politics/Society, Zeitgeist, Reflection, World View, Parenthood, The Great Outdoors",Faith in Me,"Stephen Stills, Joe Vitale",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Living with War -- Theme,Neil Young,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Intimate, Organic, Smooth, Theatrical, Passionate, Poignant, Uncompromising, Bittersweet, Earnest, Literate, Reflective, Confident, Melancholy, Somber, Street-Smart","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Looking for a Leader,Neil Young,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Searching, Angst-Ridden, Literate, Spicy, Swaggering, Theatrical, Urgent, Yearning, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,What Are Their Names?,David Crosby,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Bright, Organic, Smooth, Confident, Energetic, Literate, Passionate, Reflective, Spicy, Theatrical, Uncompromising, Earnest, Rousing, Soothing, Street-Smart, Warm, Ambitious, Gutsy","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Let's Impeach the President,Neil Young,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Searching, Angst-Ridden, Literate, Spicy, Swaggering, Theatrical, Urgent, Yearning, Autumnal, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,For What It's Worth,Stephen Stills,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Searching, Angst-Ridden, Literate, Spicy, Swaggering, Theatrical, Yearning, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Families,Neil Young,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Literate, Spicy, Amiable/Good-Natured, Bittersweet, Bravado, Bright, Confident, Energetic, Lively, Reverent, Sentimental, Theatrical, Urgent, Earnest, Passionate, Reflective, Street-Smart, Dramatic","Empowerment, Family Gatherings, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,After the Garden,Neil Young,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Gritty, Searching, Angst-Ridden, Literate, Spicy, Swaggering, Theatrical, Urgent, Yearning, Autumnal, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Find the Cost of Freedom,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Soft Rock, Album Rock, Singer/Songwriter","Innocent, Laid-Back/Mellow, Light, Organic, Refined, Relaxed, Soft/Quiet, Warm, Wistful, Yearning, Amiable/Good-Natured, Earnest, Gentle, Intimate, Plaintive, Reflective, Bittersweet, Delicate, Insular, Literate, Poignant, Searching, Soothing, Spiritual, Sweet, Weary, Sentimental, Precious","Comfort, Day Driving, Hanging Out, Introspection, Reflection, Relaxation, Solitude"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Living with War -- Theme,Neil Young,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Intimate, Organic, Smooth, Theatrical, Passionate, Poignant, Uncompromising, Bittersweet, Earnest, Literate, Reflective, Confident, Melancholy, Somber, Street-Smart","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Roger and Out,Neil Young,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Searching, Angst-Ridden, Literate, Spicy, Aggressive, Swaggering, Theatrical, Yearning, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Wooden Ships,"David Crosby, Paul Kantner, Stephen Stills",Pop/Rock,"Contemporary Pop/Rock, Album Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Dreamy, Organic, Self-Conscious, Ominous, Refined, Somber, Dramatic, Intimate, Literate, Melancholy, Plaintive, Poignant, Searching, Spiritual, Weary, Detached, Earnest, Insular, Sentimental, Warm, Yearning, Atmospheric, Autumnal, Laid-Back/Mellow, Passionate, Reflective, Tense/Anxious, Wistful","Introspection, Politics/Society, Reflection, Solitude, Late Night"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Military Madness,Graham Nash,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Searching, Angst-Ridden, Literate, Spicy, Swaggering, Theatrical, Urgent, Yearning, Autumnal, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Deja Vu,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Soft Rock, Album Rock, Singer/Songwriter","Organic, Passionate, Self-Conscious, Soothing, Sweet, Dramatic, Light, Refined, Somber, Spiritual, Bright, Intimate, Literate, Melancholy, Plaintive, Poignant, Searching, Weary, Earnest, Insular, Laid-Back/Mellow, Sentimental, Warm, Yearning, Reflective, Wistful","Comfort, Day Driving, Hanging Out, Introspection, Politics/Society, Reflection, Relaxation, Reminiscing, Solitude"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Teach Your Children,Graham Nash,Pop/Rock,"Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Album Rock","Amiable/Good-Natured, Gentle, Innocent, Laid-Back/Mellow, Organic, Refined, Relaxed, Sentimental, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Bright, Intimate, Happy, Literate, Passionate, Reflective, Earnest, Freewheeling, Precious, Wistful","Affection/Fondness, At the Office, Comfort, Family Gatherings, Parenthood, Relaxation, Reminiscing, Celebration, In Love"
Deja Vu Live,live,"Crosby, Stills, Nash & Young",22-Jul-08,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Resource, Honolulu, HI",2006,"Laid-Back/Mellow, Literate, Amiable/Good-Natured, Autumnal, Earnest, Gentle, Intimate, Organic, Plaintive, Poignant, Wistful",,Shock and Awe,Neil Young,Pop/Rock,"Singer/Songwriter, Adult Contemporary, Album Rock, Contemporary Pop/Rock","Gritty, Organic, Searching, Angst-Ridden, Literate, Spicy, Swaggering, Theatrical, Urgent, Yearning, Autumnal, Earnest, Gutsy, Passionate, Tense/Anxious, Anguished/Distraught, Reflective, Street-Smart, Uncompromising, Ambitious, Dramatic","Empowerment, Freedom, Politics/Society"
