track,artist,album,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
I Wonder If I Care as Much,Neil Young,A Letter Home,151600,2014-05-19,9,0.69,0.323,11,-13.171,0,0.0817,0.892,3.74e-06,0.12,0.477,109.227,3
Walk with Me,Neil Young,Le Noise,264573,2010-09-24,21,0.231,0.369,2,-10.117,1,0.0321,0.054,0.506,0.115,0.038,86.403,3
Sign of Love,Neil Young,Le Noise,235573,2010-09-24,17,0.24,0.459,7,-15.528,1,0.0363,0.746,0.81,0.301,0.414,117.809,3
Someone's Gonna Rescue You,Neil Young,Le Noise,206000,2010-09-24,16,0.284,0.405,7,-10.392,1,0.0341,0.766,0.0409,0.13,0.134,123.991,4
Love and War,Neil Young,Le Noise,333853,2010-09-24,26,0.494,0.276,7,-14.421,1,0.0327,0.934,0.00294,0.12,0.154,115.607,4
Angry World,Neil Young,Le Noise,252346,2010-09-24,16,0.271,0.46,7,-10.597,1,0.0315,0.653,0.0125,0.0845,0.187,121.59,3
Hitchhiker,Neil Young,Le Noise,331493,2010-09-24,18,0.26,0.569,4,-10.32,0,0.0384,0.152,0.00778,0.106,0.0399,139.606,4
Peaceful Valley Boulevard,Neil Young,Le Noise,429266,2010-09-24,17,0.543,0.337,4,-13.497,0,0.0361,0.925,0.014,0.179,0.0822,124.972,4
Rumblin',Neil Young,Le Noise,216226,2010-09-24,14,0.286,0.473,9,-11.841,1,0.0372,0.532,0.584,0.385,0.0515,130.607,4
When Worlds Collide,Neil Young,Fork in the Road,253533,2009-04-03,13,0.658,0.406,0,-9.753,1,0.0282,0.0178,0.243,0.129,0.475,82.879,4
Fuel Line,Neil Young,Fork in the Road,190826,2009-04-03,11,0.642,0.804,2,-10.464,1,0.0294,0.0479,0.000395,0.661,0.814,94.041,4
Just Singing a Song,Neil Young,Fork in the Road,211346,2009-04-03,12,0.166,0.68,9,-8.221,0,0.0379,0.0169,0.000191,0.181,0.326,200.018,4
Johnny Magic,Neil Young,Fork in the Road,257853,2009-04-03,12,0.485,0.904,9,-7.719,1,0.0356,0.00747,0.000729,0.206,0.446,136.049,4
Cough up the Bucks,Neil Young,Fork in the Road,277320,2009-04-03,10,0.381,0.725,7,-9.213,1,0.0417,0.0106,0.684,0.317,0.516,171.671,4
Get Behind the Wheel,Neil Young,Fork in the Road,187226,2009-04-03,10,0.568,0.748,9,-7.274,1,0.035,0.00296,0.000416,0.375,0.384,126.45,4
Off the Road,Neil Young,Fork in the Road,201613,2009-04-03,10,0.616,0.14,5,-16.468,1,0.0317,0.618,0.171,0.111,0.0803,77.511,4
Hit the Road,Neil Young,Fork in the Road,215546,2009-04-03,9,0.49,0.538,11,-8.63,0,0.0317,0.205,0.00156,0.474,0.258,170.268,4
Light a Candle,Neil Young,Fork in the Road,180240,2009-04-03,18,0.559,0.157,4,-17.722,0,0.0393,0.886,0.000603,0.111,0.28,131.565,4
Fork in the Road,Neil Young,Fork in the Road,346600,2009-04-03,11,0.452,0.773,9,-10.564,1,0.0333,0.00251,0.144,0.329,0.579,141.278,4
Beautiful Bluebird,Neil Young,Chrome Dreams II,267440,2007-10-22,20,0.53,0.28,7,-16.877,1,0.0336,0.296,0.0202,0.086,0.552,142.751,4
Boxcar,Neil Young,Chrome Dreams II,164413,2007-10-22,18,0.716,0.407,4,-15.703,0,0.043,0.404,0.00352,0.075,0.457,89.223,4
Ordinary People,Neil Young,Chrome Dreams II,1092960,2007-10-22,24,0.384,0.626,7,-8.063,1,0.0302,0.0309,0.000335,0.183,0.226,130.189,4
Shining Light,Neil Young,Chrome Dreams II,283506,2007-10-22,16,0.292,0.22,2,-15.773,1,0.0318,0.678,0.0713,0.098,0.136,163.942,3
The Believer,Neil Young,Chrome Dreams II,158586,2007-10-22,15,0.853,0.214,2,-13.26,1,0.043,0.61,1.49e-05,0.12,0.812,75.251,4
Spirit Road,Neil Young,Chrome Dreams II,392320,2007-10-22,16,0.513,0.823,4,-10.143,0,0.0322,0.00175,0.0497,0.0494,0.704,128.392,4
Dirty Old Man,Neil Young,Chrome Dreams II,197320,2007-10-22,15,0.593,0.585,7,-11.226,1,0.0292,0.116,0.0698,0.192,0.66,127.595,4
Ever After,Neil Young,Chrome Dreams II,211946,2007-10-22,13,0.645,0.243,7,-13.239,1,0.0295,0.307,0.00817,0.0974,0.367,82.875,3
No Hidden Path,Neil Young,Chrome Dreams II,870293,2007-10-22,17,0.446,0.597,2,-11.24,1,0.0258,0.000655,0.542,0.305,0.348,87.889,4
The Way,Neil Young,Chrome Dreams II,314640,2007-10-22,15,0.586,0.159,0,-19.549,1,0.0381,0.771,0.00187,0.102,0.089,106.262,3
After the Garden,Neil Young,Living with War - In the Beginning,203906,2006-05-09,10,0.439,0.499,2,-9.315,1,0.0256,0.000945,0.0025,0.107,0.405,91.078,4
Living with War,Neil Young,Living with War - In the Beginning,307693,2006-05-09,10,0.544,0.458,4,-11.307,1,0.0285,0.0227,0.572,0.0878,0.19,112.909,4
The Restless Consumer,Neil Young,Living with War - In the Beginning,350173,2006-05-09,8,0.512,0.637,9,-9.735,1,0.0306,0.00989,0.0,0.143,0.0799,125.548,4
Shock and Awe,Neil Young,Living with War - In the Beginning,296013,2006-05-09,9,0.463,0.63,11,-9.309,0,0.0289,4.51e-05,0.0182,0.0721,0.172,133.522,4
Families,Neil Young,Living with War - In the Beginning,151360,2006-05-09,7,0.483,0.645,0,-10.443,1,0.0288,0.000241,0.000105,0.0954,0.446,130.923,4
Flags of Freedom,Neil Young,Living with War - In the Beginning,225426,2006-05-09,9,0.503,0.536,5,-9.66,1,0.0317,0.0234,2.62e-06,0.201,0.31,127.391,4
Let's Impeach the President,Neil Young,Living with War - In the Beginning,269426,2006-05-09,12,0.604,0.638,9,-7.47,1,0.0273,0.000172,1.31e-06,0.362,0.192,119.097,4
Lookin' for a Leader,Neil Young,Living with War - In the Beginning,247773,2006-05-09,8,0.516,0.635,8,-10.231,0,0.0289,0.000663,1.22e-06,0.196,0.454,140.502,4
Roger and Out,Neil Young,Living with War - In the Beginning,264920,2006-05-09,7,0.455,0.266,6,-13.673,1,0.0327,0.216,0.378,0.24,0.081,61.938,4
After the Garden,Neil Young,Living with War,201653,2006-05-02,17,0.44,0.515,2,-8.823,1,0.0238,0.00237,4.13e-06,0.107,0.335,90.611,4
Living with War,Neil Young,Living with War,303506,2006-05-02,19,0.511,0.548,4,-9.977,1,0.0274,0.0339,0.144,0.126,0.231,112.965,4
The Restless Consumer,Neil Young,Living with War,346800,2006-05-02,17,0.509,0.657,9,-10.891,1,0.0312,0.00428,0.0,0.0943,0.0658,125.649,4
Shock and Awe,Neil Young,Living with War,291506,2006-05-02,17,0.463,0.633,11,-10.366,0,0.0272,1.53e-05,0.00346,0.085,0.406,133.521,4
Families,Neil Young,Living with War,144600,2006-05-02,14,0.449,0.669,7,-10.364,1,0.027,0.000144,0.00176,0.224,0.587,131.047,4
Flags of Freedom,Neil Young,Living with War,220546,2006-05-02,15,0.524,0.542,5,-11.178,1,0.0271,0.0155,0.0,0.105,0.429,127.421,4
Let's Impeach the President,Neil Young,Living with War,307306,2006-05-02,17,0.561,0.654,4,-9.33,1,0.0305,0.000233,0.0,0.325,0.23,119.33,4
Lookin' for a Leader,Neil Young,Living with War,242200,2006-05-02,14,0.558,0.62,8,-11.475,0,0.0267,0.000531,0.0,0.334,0.523,140.489,4
Roger and Out,Neil Young,Living with War,263120,2006-05-02,15,0.49,0.281,6,-14.204,1,0.0295,0.398,0.277,0.119,0.13,61.668,4
America the Beautiful,Neil Young,Living with War,176920,2006-05-02,12,0.197,0.188,3,-15.069,1,0.0364,0.988,0.303,0.174,0.0677,148.568,3
The Painter,Neil Young,Prairie Wind,274040,2005-09-23,29,0.567,0.345,7,-15.182,1,0.0304,0.111,0.0366,0.204,0.4,85.021,4
No Wonder,Neil Young,Prairie Wind,345560,2005-09-23,23,0.476,0.458,7,-10.877,1,0.0245,0.0796,0.016,0.0906,0.308,83.886,4
Falling off of the Face of the Earth,Neil Young,Prairie Wind,212773,2005-09-23,24,0.593,0.308,2,-16.97,1,0.0311,0.596,0.514,0.107,0.415,114.45,4
Far from Home,Neil Young,Prairie Wind,225280,2005-09-23,22,0.632,0.598,7,-8.353,1,0.033,0.0473,0.000706,0.168,0.616,116.015,4
It's a Dream,Neil Young,Prairie Wind,389426,2005-09-23,29,0.412,0.329,0,-13.316,1,0.0292,0.443,0.0643,0.152,0.152,107.327,3
Prairie Wind,Neil Young,Prairie Wind,452586,2005-09-23,23,0.671,0.39,9,-11.941,0,0.0395,0.00733,0.036,0.0835,0.423,123.701,4
Here for You,Neil Young,Prairie Wind,269440,2005-09-23,24,0.695,0.473,2,-11.995,1,0.0287,0.056,2.4e-05,0.0976,0.501,107.091,4
This Old Guitar,Neil Young,Prairie Wind,330373,2005-09-23,25,0.639,0.25,2,-17.265,1,0.033,0.202,0.331,0.0925,0.301,112.205,4
He Was the King,Neil Young,Prairie Wind,367853,2005-09-23,20,0.649,0.635,0,-10.007,1,0.0327,0.00146,4.85e-05,0.255,0.649,126.382,4
When God Made Me,Neil Young,Prairie Wind,245560,2005-09-23,20,0.368,0.144,0,-18.02,1,0.0279,0.841,0.159,0.108,0.209,82.214,4
Good to See You,Neil Young,Silver & Gold,169733,2000-04-25,28,0.664,0.39,7,-13.136,1,0.0254,0.409,0.0237,0.0672,0.519,99.416,4
Silver & Gold,Neil Young,Silver & Gold,196733,2000-04-25,28,0.399,0.226,2,-15.664,1,0.0313,0.61,0.0866,0.119,0.39,168.141,4
Daddy Went Walkin',Neil Young,Silver & Gold,241760,2000-04-25,24,0.556,0.201,2,-15.174,1,0.0331,0.777,0.000526,0.0802,0.393,83.464,4
Buffalo Springfield Again,Neil Young,Silver & Gold,203066,2000-04-25,29,0.738,0.52,7,-11.455,1,0.0311,0.442,0.0235,0.0815,0.817,120.086,4
The Great Divide,Neil Young,Silver & Gold,274493,2000-04-25,25,0.765,0.309,10,-17.417,1,0.0315,0.671,0.0546,0.125,0.662,109.931,4
Horseshoe Man,Neil Young,Silver & Gold,240266,2000-04-25,22,0.676,0.236,9,-14.542,1,0.0313,0.67,0.0644,0.117,0.472,93.264,4
Red Sun,Neil Young,Silver & Gold,168373,2000-04-25,23,0.516,0.143,5,-14.379,1,0.0368,0.767,0.0,0.097,0.364,124.585,3
Distant Camera,Neil Young,Silver & Gold,247466,2000-04-25,23,0.524,0.496,7,-10.064,1,0.0383,0.556,0.0113,0.0979,0.24,126.517,4
Razor Love,Neil Young,Silver & Gold,391160,2000-04-25,42,0.567,0.309,7,-14.102,1,0.0346,0.709,0.00678,0.101,0.351,126.356,4
Without Rings,Neil Young,Silver & Gold,221640,2000-04-25,23,0.512,0.244,7,-18.435,1,0.0308,0.89,0.378,0.0941,0.337,139.18,4
"Guitar Solo, No. 1",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),318493,1996,27,0.373,0.464,11,-21.47,0,0.121,0.963,0.927,0.358,0.312,103.016,4
The Round Stones Beneath the Earth,Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),211799,1996,21,0.305,0.187,1,-21.67,1,0.0589,0.394,0.724,0.114,0.0983,113.102,4
"Guitar Solo, No. 2",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),122999,1996,23,0.2,0.0999,9,-16.387,1,0.0472,0.864,0.891,0.135,0.0728,168.942,4
Why Dost Thou Hide Thyself in Clouds,Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),144599,1996,19,0.163,0.216,2,-22.328,1,0.0451,0.427,0.774,0.111,0.137,72.736,4
Organ Solo,Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),93133,1996,29,0.154,0.209,7,-17.738,1,0.0296,0.91,0.896,0.114,0.0395,82.885,4
Do You Know How to Use This Weapon?,Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),265173,1996,20,0.283,0.214,4,-21.669,0,0.0841,0.671,0.78,0.4,0.113,104.415,4
"Guitar Solo, No. 3",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),270759,1996,22,0.182,0.357,11,-14.278,0,0.0485,0.779,0.842,0.272,0.0717,178.999,4
Nobody's Story,Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),395733,1996,18,0.351,0.288,4,-16.962,0,0.0877,0.654,0.0389,0.113,0.274,167.15,5
"Guitar Solo, No. 4",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),262199,1996,20,0.18,0.526,4,-15.301,1,0.0488,0.878,0.887,0.107,0.125,178.819,4
Stupid White Men...,Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),525666,1996,17,0.436,0.426,1,-18.247,1,0.553,0.00379,0.0,0.232,0.15,111.393,3
"Guitar Solo, No. 5",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),880666,1996,29,0.175,0.435,11,-10.898,0,0.0411,0.963,0.883,0.133,0.0733,80.839,4
"Time for You to Leave, William Blake...",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),51466,1996,16,0.403,0.276,2,-23.244,1,0.292,0.949,0.081,0.292,0.293,116.49,5
"Guitar Solo, No. 6",Neil Young,Dead Man: A Film By Jim Jarmusch (Music From And Inspired By The Motion Picture),201973,1996,18,0.163,0.132,9,-25.322,1,0.0741,0.909,0.875,0.115,0.0645,139.237,3
Song X,Neil Young,Mirror Ball,280693,1995-08-07,29,0.212,0.673,9,-10.303,1,0.038,0.0312,0.254,0.111,0.492,176.657,3
Act of Love,Neil Young,Mirror Ball,294640,1995-08-07,28,0.4,0.729,4,-11.051,1,0.0377,0.000511,0.727,0.134,0.0843,114.209,4
I'm the Ocean,Neil Young,Mirror Ball,425960,1995-08-07,37,0.395,0.8,7,-10.102,1,0.0319,0.0214,0.276,0.122,0.533,147.055,4
Big Green Country,Neil Young,Mirror Ball,308266,1995-08-07,27,0.37,0.763,4,-11.871,1,0.0334,0.00141,0.589,0.212,0.335,146.595,4
Truth Be Known,Neil Young,Mirror Ball,279200,1995-08-07,26,0.459,0.419,9,-12.667,1,0.0298,0.0995,0.0473,0.142,0.244,67.734,4
Downtown,Neil Young,Mirror Ball,310800,1995-08-07,31,0.526,0.856,9,-7.952,1,0.0368,0.0301,0.0154,0.152,0.582,120.92,4
What Happened Yesterday,Neil Young,Mirror Ball,45906,1995-08-07,23,0.177,0.0574,2,-22.831,1,0.0391,0.986,0.607,0.107,0.2,93.271,4
Peace and Love,Neil Young,Mirror Ball,422426,1995-08-07,26,0.317,0.676,9,-10.624,1,0.0352,0.0967,0.827,0.236,0.389,111.921,4
Throw Your Hatred Down,Neil Young,Mirror Ball,345973,1995-08-07,27,0.37,0.878,9,-10.413,0,0.0499,0.000164,0.599,0.25,0.361,144.284,4
Scenery,Neil Young,Mirror Ball,530493,1995-08-07,24,0.217,0.619,7,-11.309,1,0.0338,0.0148,0.0244,0.0778,0.429,158.978,4
Fallen Angel,Neil Young,Mirror Ball,75066,1995-08-07,23,0.208,0.0314,7,-22.095,1,0.04,0.961,0.927,0.108,0.132,72.7,5
The Old Laughing Lady,Neil Young,Unplugged,314866,1993,32,0.343,0.384,7,-14.886,1,0.0345,0.116,3.22e-05,0.98,0.336,87.561,4
Mr. Soul,Neil Young,Unplugged,234173,1993,31,0.419,0.345,7,-16.881,1,0.0655,0.623,0.00103,0.838,0.233,104.39,4
World on a String,Neil Young,Unplugged,182200,1993,30,0.383,0.353,7,-17.458,1,0.0731,0.616,0.0136,0.729,0.524,79.392,4
Pocahontas,Neil Young,Unplugged,305560,1993,32,0.376,0.246,0,-17.327,1,0.039,0.619,1.17e-05,0.707,0.229,114.711,4
Stringman,Neil Young,Unplugged,241133,1993,29,0.327,0.0456,5,-26.506,1,0.0365,0.874,0.00843,0.961,0.146,171.593,4
Like a Hurricane - Unplugged,Neil Young,Unplugged,284306,1993,36,0.216,0.297,0,-14.59,1,0.0403,0.9,0.124,0.747,0.0972,91.944,4
The Needle and the Damage Done,Neil Young,Unplugged,172093,1993,32,0.535,0.262,7,-19.075,1,0.0387,0.277,7.9e-05,0.981,0.39,103.559,4
Helpless,Neil Young,Unplugged,347506,1993,35,0.383,0.205,0,-17.118,1,0.0368,0.844,7.08e-05,0.727,0.231,96.255,4
Harvest Moon,Neil Young,Unplugged,320160,1993,35,0.524,0.392,2,-15.083,1,0.0433,0.222,1.77e-05,0.769,0.523,108.948,4
Transformer Man,Neil Young,Unplugged,216200,1993,29,0.48,0.423,0,-15.907,1,0.0417,0.595,8.65e-06,0.947,0.256,112.703,4
Unknown Legend,Neil Young,Unplugged,286600,1993,32,0.621,0.409,7,-13.205,1,0.0303,0.224,0.00075,0.82,0.403,107.904,4
Look out for My Love,Neil Young,Unplugged,357333,1993,35,0.632,0.466,2,-15.05,1,0.0427,0.439,0.000433,0.976,0.707,113.145,4
Long May You Run,Neil Young,Unplugged,322106,1993,41,0.435,0.465,2,-14.709,1,0.0354,0.206,3.65e-06,0.943,0.705,140.897,4
From Hank to Hendrix,Neil Young,Unplugged,351000,1993,29,0.52,0.465,0,-15.132,1,0.0401,0.204,8.11e-06,0.971,0.419,108.721,4
Unknown Legend,Neil Young,Harvest Moon,272480,1992-11-02,51,0.656,0.25,7,-13.211,1,0.0286,0.368,0.00224,0.115,0.201,109.083,4
From Hank to Hendrix,Neil Young,Harvest Moon,317200,1992-11-02,47,0.612,0.351,0,-14.349,1,0.0261,0.0138,0.000306,0.105,0.55,106.644,4
You and Me,Neil Young,Harvest Moon,225333,1992-11-02,44,0.556,0.128,7,-18.645,1,0.033,0.902,0.000329,0.0987,0.303,132.11,4
Harvest Moon,Neil Young,Harvest Moon,303213,1992-11-02,72,0.648,0.31,2,-12.431,1,0.0264,0.53,0.000231,0.124,0.408,112.938,4
War of Man,Neil Young,Harvest Moon,343893,1992-11-02,43,0.691,0.282,2,-16.826,0,0.0276,0.532,0.0423,0.131,0.585,108.984,4
One of These Days,Neil Young,Harvest Moon,297840,1992-11-02,46,0.631,0.179,2,-17.321,1,0.034,0.823,0.00219,0.105,0.295,114.794,4
Such a Woman,Neil Young,Harvest Moon,277733,1992-11-02,39,0.141,0.0947,10,-20.117,1,0.0344,0.791,0.894,0.112,0.0812,167.216,4
Old King,Neil Young,Harvest Moon,177000,1992-11-02,38,0.534,0.43,7,-11.625,1,0.0314,0.371,0.00439,0.0458,0.874,168.231,4
Dreamin' Man,Neil Young,Harvest Moon,276826,1992-11-02,40,0.487,0.262,7,-16.93,1,0.0328,0.58,0.0383,0.116,0.413,204.002,4
Natural Beauty,Neil Young,Harvest Moon,623266,1992-11-02,40,0.49,0.374,4,-12.969,0,0.0271,0.629,0.0705,0.259,0.231,117.197,4
Crime in the City (Sixty to Zero Pt. I),Neil Young,Freedom,524866,1989,30,0.72,0.44,9,-14.957,0,0.0293,0.148,0.0228,0.088,0.787,134.152,4
Don't Cry,Neil Young,Freedom,255866,1989,26,0.498,0.5,9,-8.351,1,0.0269,0.0111,0.00432,0.103,0.176,77.794,4
Hangin' on a Limb,Neil Young,Freedom,259160,1989,26,0.534,0.211,2,-16.463,1,0.0298,0.815,0.000879,0.182,0.418,145.038,4
Eldorado,Neil Young,Freedom,365266,1989,29,0.719,0.403,9,-13.545,0,0.027,0.0126,0.00812,0.255,0.489,108.249,4
The Ways of Love,Neil Young,Freedom,269333,1989,24,0.638,0.327,7,-13.132,1,0.0273,0.244,0.124,0.112,0.546,111.562,4
Someday,Neil Young,Freedom,342200,1989,24,0.587,0.479,5,-10.651,1,0.0267,0.173,0.0141,0.167,0.288,110.191,4
On Broadway,Neil Young,Freedom,299040,1989,23,0.598,0.643,2,-11.086,1,0.0274,0.00162,0.0735,0.0685,0.576,106.893,4
Wrecking Ball,Neil Young,Freedom,309866,1989,25,0.698,0.142,0,-18.867,1,0.0294,0.579,0.102,0.0737,0.418,99.292,4
No More,Neil Young,Freedom,366266,1989,24,0.687,0.571,2,-9.949,0,0.0313,0.0864,0.00536,0.202,0.387,114.923,4
Too Far Gone,Neil Young,Freedom,168533,1989,27,0.685,0.528,7,-12.51,1,0.0251,0.159,0.0226,0.0852,0.75,109.01,4
Rockin' in the Free World,Neil Young,Freedom,281853,1989,61,0.489,0.883,4,-4.986,0,0.0306,0.000736,3.01e-05,0.369,0.518,131.749,4
Ten Men Workin',Neil Young,This Note's for You,388640,1988-04-12,17,0.593,0.474,9,-13.89,1,0.0398,0.368,0.0051,0.311,0.557,125.421,4
This Note's for You,Neil Young,This Note's for You,126000,1988-04-12,23,0.684,0.563,7,-14.344,1,0.0323,0.213,5.22e-05,0.231,0.685,107.18,4
Coupe de Ville,Neil Young,This Note's for You,258092,1988-04-12,19,0.413,0.0278,9,-25.467,0,0.0324,0.93,9.93e-06,0.0892,0.129,137.933,5
Life in the City,Neil Young,This Note's for You,193800,1988-04-12,14,0.376,0.675,2,-12.714,1,0.029,0.0733,0.0151,0.0879,0.609,150.565,4
Twilight,Neil Young,This Note's for You,354293,1988-04-12,15,0.663,0.227,4,-20.29,0,0.0329,0.825,0.39,0.295,0.282,108.728,4
Married Man,Neil Young,This Note's for You,158906,1988-04-12,13,0.553,0.495,6,-14.153,0,0.0516,0.068,0.00178,0.253,0.766,128.208,4
Sunny Inside,Neil Young,This Note's for You,156693,1988-04-12,13,0.612,0.524,9,-13.16,1,0.0387,0.133,0.00165,0.165,0.721,121.799,4
Can't Believe Your Lyin',Neil Young,This Note's for You,178533,1988-04-12,14,0.421,0.0392,7,-27.293,1,0.0421,0.863,8.88e-05,0.119,0.215,134.553,5
Hey Hey,Neil Young,This Note's for You,185120,1988-04-12,14,0.502,0.625,4,-12.912,1,0.0325,0.0385,1.39e-05,0.188,0.823,154.776,4
One Thing,Neil Young,This Note's for You,362240,1988-04-12,16,0.557,0.0727,9,-22.273,0,0.0304,0.807,0.00635,0.123,0.205,97.932,4
Weight Of The World,Neil Young,Landing On Water,221333,1986-07-21,17,0.808,0.811,0,-11.189,1,0.0328,0.0388,0.0559,0.287,0.899,118.597,4
Violent Side,Neil Young,Landing On Water,262226,1986-07-21,15,0.728,0.784,4,-10.351,1,0.0316,0.147,0.0422,0.0632,0.808,116.078,4
Hippie Dream - Long Edit,Neil Young,Landing On Water,252040,1986-07-21,17,0.721,0.547,9,-10.003,0,0.0424,0.104,0.00957,0.0728,0.544,122.382,4
Bad News Beat,Neil Young,Landing On Water,197693,1986-07-21,14,0.842,0.493,0,-10.801,1,0.0341,0.37,0.0041,0.283,0.889,118.751,4
Touch The Night,Neil Young,Landing On Water,269626,1986-07-21,16,0.671,0.686,9,-11.078,0,0.0316,0.0055,0.027,0.152,0.77,121.162,4
People On The Street,Neil Young,Landing On Water,273453,1986-07-21,14,0.737,0.681,9,-11.65,0,0.0457,0.0213,0.000101,0.0188,0.63,88.246,4
Hard Luck Stories,Neil Young,Landing On Water,248173,1986-07-21,12,0.79,0.851,2,-10.076,1,0.03,0.36,0.0171,0.0579,0.966,114.639,4
I Got A Problem,Neil Young,Landing On Water,197453,1986-07-21,12,0.751,0.949,9,-8.271,0,0.0336,0.123,0.167,0.319,0.851,110.915,4
Pressure,Neil Young,Landing On Water,166173,1986-07-21,12,0.769,0.951,0,-10.132,1,0.0408,0.225,0.182,0.34,0.611,137.892,4
Drifter,Neil Young,Landing On Water,306560,1986-07-21,14,0.744,0.88,7,-10.502,1,0.0393,0.139,0.0532,0.0308,0.661,109.942,4
The Wayward Wind,Neil Young,Old Ways,190600,1985-08-12,24,0.495,0.399,5,-10.92,1,0.0296,0.413,0.0,0.113,0.338,120.284,4
Get Back To The Country,Neil Young,Old Ways,170773,1985-08-12,24,0.671,0.63,2,-8.977,1,0.0275,0.115,0.000828,0.114,0.854,105.048,4
Are There Any More Real Cowboys?,Neil Young,Old Ways,183826,1985-08-12,21,0.628,0.455,9,-9.961,1,0.0299,0.104,5.92e-06,0.186,0.731,129.808,4
Once An Angel,Neil Young,Old Ways,234200,1985-08-12,21,0.525,0.272,0,-12.123,1,0.0258,0.455,2.55e-05,0.0749,0.242,86.894,4
Misfits,Neil Young,Old Ways,305133,1985-08-12,20,0.523,0.265,5,-11.415,1,0.0301,0.242,6.04e-05,0.148,0.529,92.106,4
California Sunset,Neil Young,Old Ways,176706,1985-08-12,21,0.413,0.582,5,-8.731,1,0.0274,0.202,2.85e-05,0.238,0.872,175.727,4
Old Ways,Neil Young,Old Ways,188026,1985-08-12,20,0.689,0.489,5,-10.747,1,0.0274,0.158,0.000198,0.122,0.801,137.92,4
My Boy,Neil Young,Old Ways,217266,1985-08-12,21,0.527,0.422,10,-11.547,1,0.0271,0.288,0.00475,0.102,0.312,74.441,4
Bound For Glory,Neil Young,Old Ways,348000,1985-08-12,24,0.618,0.378,7,-11.397,1,0.0248,0.189,0.000211,0.156,0.722,86.143,4
Where Is The Highway Tonight?,Neil Young,Old Ways,182666,1985-08-12,18,0.528,0.318,2,-11.678,1,0.0302,0.122,4.34e-06,0.0881,0.455,83.319,4
Betty Lou's Got A New Pair Of Shoes,Neil Young,Everybody's Rockin',182066,1983-08-01,20,0.591,0.732,2,-10.928,1,0.0936,0.0329,0.00034,0.0666,0.92,152.348,4
Rainin' In My Heart,Neil Young,Everybody's Rockin',131560,1983-08-01,19,0.366,0.548,0,-13.028,1,0.0312,0.25,0.000108,0.336,0.913,144.045,3
Payola Blues,Neil Young,Everybody's Rockin',189706,1983-08-01,16,0.558,0.659,0,-10.756,1,0.0668,0.0272,2.29e-05,0.255,0.793,129.667,4
Wonderin',Neil Young,Everybody's Rockin',179226,1983-08-01,24,0.704,0.415,7,-14.492,1,0.0353,0.0952,1.31e-05,0.271,0.683,128.965,4
Kinda Fonda Wanda,Neil Young,Everybody's Rockin',111173,1983-08-01,16,0.473,0.803,0,-9.53,1,0.0646,0.214,0.00762,0.0929,0.765,137.181,4
Jellyroll Man,Neil Young,Everybody's Rockin',120066,1983-08-01,15,0.642,0.832,2,-9.145,0,0.0438,0.276,0.0134,0.189,0.843,131.107,4
"Bright Lights, Big City",Neil Young,Everybody's Rockin',138333,1983-08-01,17,0.531,0.663,5,-10.774,1,0.0583,0.065,0.00439,0.22,0.491,118.69,4
"Cry, Cry, Cry",Neil Young,Everybody's Rockin',159426,1983-08-01,17,0.459,0.689,0,-10.623,1,0.0302,0.063,0.00136,0.0771,0.887,154.4,4
Mystery Train,Neil Young,Everybody's Rockin',167200,1983-08-01,16,0.589,0.789,9,-11.662,1,0.0431,0.00617,0.00903,0.0908,0.709,114.447,4
Everybody's Rockin',Neil Young,Everybody's Rockin',117200,1983-08-01,16,0.36,0.809,0,-10.002,1,0.0742,0.0886,0.000242,0.0951,0.801,163.972,4
Little Thing Called Love,Neil Young,Trans,193173,1982-11-09,25,0.509,0.698,7,-13.34,1,0.0342,0.113,0.00065,0.708,0.906,140.268,4
Computer Age,Neil Young,Trans,324733,1982-11-09,28,0.746,0.415,11,-13.134,0,0.0435,0.162,0.047,0.0765,0.814,128.024,4
We R In Control,Neil Young,Trans,211866,1982-11-09,22,0.619,0.56,9,-14.667,1,0.036,0.104,3.97e-05,0.0699,0.688,131.658,4
Transformer Man,Neil Young,Trans,203600,1982-11-09,25,0.689,0.354,0,-14.979,1,0.046,0.275,1.42e-05,0.107,0.387,116.539,4
Computer Cowboy,Neil Young,Trans,253666,1982-11-09,21,0.624,0.571,9,-13.884,1,0.0331,0.202,0.00196,0.103,0.696,110.193,4
