track,album,album_type,artist,album_duration,release_date,recording_period,recording_location,album_genre,album_styles,album_moods,album_themes,genres,styles,moods,themes,composers,user_rating
Cough Up the Bucks,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Anguished/Distraught, Brash, Irreverent, Lazy, Plaintive, Rebellious, Searching, Spicy, Wry, Earthy, Street-Smart, Theatrical, Greasy, Whimsical","Maverick, Politics/Society, Revolution",Neil Young,7
Fork In the Road,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",,,,,Neil Young,7
Fuel Line,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Sentimental, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors",Neil Young,7
Get Behind the Wheel,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors",Neil Young,7
Hit the Road,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Sentimental, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors",Neil Young,7
Johnny Magic,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Sentimental, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors",Neil Young,7
Just Singing a Song,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Gritty, Earnest, Literate, Lazy, Summery, Earthy, Sentimental, Street-Smart, Freewheeling, Relaxed, Theatrical, Greasy, Whimsical","Day Driving, Hanging Out, Road Trip, The Great Outdoors",Neil Young,7
Light a Candle,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Earnest, Literate, Reflective, Self-Conscious, Bittersweet, Sentimental, Warm, Refined, Reverent, Searching, Summery, Wistful, Laid-Back/Mellow, Spiritual, Street-Smart, Earthy, Organic, Relaxed, Rustic, Theatrical, Passionate, Whimsical","Introspection, Reflection, The Great Outdoors",Neil Young,7
Off the Road,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Crunchy, Reflective, Summery, Gritty, Insular, Intimate, Lazy, Passionate, Street-Smart, Wry, Earnest, Greasy, Melancholy, Sentimental, Theatrical, Whimsical, Earthy, Literate, Searching, Detached","Introspection, Night Driving, Road Trip, The Great Outdoors",Neil Young,7
When Worlds Collide,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Insular, Laid-Back/Mellow, Reflective, Intimate, Literate, Summery, Whimsical, Lazy, Relaxed, Atmospheric, Sparse, Detached, Street-Smart","Day Driving, Hanging Out, Relaxation, The Great Outdoors",Neil Young,7
Crime in the City,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,,,,,Neil Young,9
Don't Cry,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Hard Rock, Album Rock, Funk, Contemporary Pop/Rock, Grunge, Heartland Rock","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Dramatic, Gloomy","Guys Night Out, Hanging Out, Revolution, In Love, Motivation",Neil Young,9
Eldorado,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic","Guys Night Out, Hanging Out, Revolution",Neil Young,9
Hangin' on a Limb,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,"Pop/Rock, Folk","Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Dreamy, Intimate, Romantic, Sensual","Guys Night Out, Hanging Out, Revolution, Freedom, In Love",Neil Young,9
No More,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Heartland Rock, Singer/Songwriter","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic, Sentimental","Guys Night Out, Hanging Out, Revolution, Feeling Blue",Neil Young,9
On Broadway,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Grunge","Amiable/Good-Natured, Cathartic, Dramatic, Earnest, Fiery, Intimate, Plaintive, Searching, Self-Conscious, Wistful, Witty, Yearning","Politics/Society, Reflection","Jerry Leiber, Barry Mann, Mike Stoller, Cynthia Weil",9
Rockin' in the Free World,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Rock & Roll, Contemporary Pop/Rock, Singer/Songwriter, Heartland Rock","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Lively, Nostalgic, Sentimental, Narrative, Tragic","Guys Night Out, Hanging Out, Revolution, Politics/Society, Zeitgeist",Neil Young,9
Someday,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic, Sensual, Sentimental","Guys Night Out, Hanging Out, Revolution, In Love",Neil Young,9
The Ways of Love,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage","Amiable/Good-Natured, Confrontational, Freewheeling, Plaintive, Playful, Searching, Urgent, Yearning, Intimate, Romantic, Sensual","Guys Night Out, Hanging Out, Revolution, In Love, New Love",Neil Young,9
Too Far Gone,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic, Sentimental","Guys Night Out, Hanging Out, Revolution, Reminiscing",Neil Young,9
Wrecking Ball,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,"Pop/Rock, Folk","Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Searching, Bittersweet, Nostalgic, Reflective, Sad, Self-Conscious, Wistful, Earnest, Plaintive, Relaxed, Sentimental, Yearning, Autumnal","In Love, Romantic Evening, Slow Dance",Neil Young,9
A Man Needs a Maid,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection","Pop/Rock, Classical","Album Rock, Country-Rock, Singer/Songwriter, Classical Crossover, Soft Rock, Folk-Rock","Autumnal, Bittersweet, Brooding, Dramatic, Lush, Plaintive, Reflective, Sprawling, Wistful, Sad, Yearning","Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Regret",Neil Young,9
Alabama,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter, Adult Contemporary, Contemporary Pop/Rock","Freewheeling, Laid-Back/Mellow, Provocative, Relaxed, Rousing, Summery, Sad","Hanging Out, Night Driving, Road Trip, Summer, The Great Outdoors, Loss/Grief, Politics/Society",Neil Young,9
Are You Ready for the Country?,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection","Pop/Rock, Electronic","Album Rock, Country-Rock, Singer/Songwriter, Soft Rock, Adult Contemporary, Club/Dance","Freewheeling, Laid-Back/Mellow, Organic, Relaxed, Rollicking, Rousing, Rustic, Swaggering, Warm, Lively, Optimistic","Comfort, Freedom, Guys Night Out, Hanging Out, Late Night, Night Driving, Partying, Relaxation, Road Trip, Summer, TGIF",Neil Young,9
Harvest,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Folk-Rock, Adult Contemporary, Psychedelic/Garage","Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Lazy, Light, Poignant, Reflective, Relaxed, Sentimental, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Restrained, Romantic, Yearning","Comfort, Hanging Out, In Love, Rainy Day, Sunday Afternoon, The Great Outdoors",Neil Young,9
Heart of Gold,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection","Pop/Rock, Country","Country-Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage, Soft Rock, Adult Contemporary","Yearning, Searching, Wistful, Bittersweet, Intimate, Melancholy, Poignant, Autumnal, Dreamy, Earnest, Laid-Back/Mellow, Pastoral, Reflective, Romantic, Sentimental","Autumn, Introspection, Reflection, Feeling Blue, Heartache, Loss/Grief, Rainy Day, The Great Outdoors",Neil Young,9
Old Man,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage","Autumnal, Bitter, Bittersweet, Earnest, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Searching, Soft/Quiet, Soothing, Warm, Wistful, Intimate, Literate, Melancholy, Sentimental, Weary, Plaintive, Yearning, Dreamy, Restrained","Autumn, Comfort, Family Gatherings, Feeling Blue, Heartache, Introspection, Late Night, Long Walk, Rainy Day, Reflection, Reminiscing, The Great Outdoors",Neil Young,9
Out on the Weekend,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Soft Rock, Adult Contemporary","Bittersweet, Calm/Peaceful, Earnest, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Soothing, Sweet, Warm, Wistful, Dreamy, Intimate","Comfort, Feeling Blue, Heartache, Late Night, Reflection, Relaxation, Summer, TGIF, In Love",Neil Young,9
The Needle and the Damage Done,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",Pop/Rock,"Singer/Songwriter, Album Rock, Country-Rock, Folk-Rock, Adult Contemporary, Psychedelic/Garage","Plaintive, Warm, Wistful, Bleak, Yearning, Bittersweet, Earnest, Literate, Melancholy, Sentimental, Weary, Poignant, Reflective, Dreamy, Sad, Searching, Autumnal, Intimate","Feeling Blue, Rainy Day, Reflection, Regret, Reminiscing, Heartache, Introspection, Loss/Grief, In Love, Politics/Society, Solitude",Neil Young,9
There's a World,Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection","Pop/Rock, Classical","Singer/Songwriter, Soft Rock, Album Rock, Country-Rock, Folk-Rock, Classical Crossover, Psychedelic/Garage","Dramatic, Earnest, Elaborate, Laid-Back/Mellow, Lush, Poignant, Reflective, Searching, Warm, Wistful, Intimate, Literate, Melancholy, Sentimental, Weary, Plaintive, Yearning, Autumnal","Comfort, Feeling Blue, Heartache, Introspection, Late Night, Reflection, Relaxation, Reminiscing, Solitude",Neil Young,9
Words (Between the Lines of Age),Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",,,,,Neil Young,9
Dreamin' Man,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Poignant, Reflective, Relaxed, Sentimental, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Yearning","Autumn, Feeling Blue, Heartache, In Love, Introspection, Rainy Day, Reflection",Neil Young,7
From Hank To Hendrix,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Adult Contemporary, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Poignant, Reflective, Warm, Wistful, Relaxed, Soft/Quiet, Dreamy, Sentimental, Soothing, Yearning","Autumn, Feeling Blue, Heartache, Reflection, Introspection, In Love, Rainy Day",Neil Young,7
Harvest Moon,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection","Country, Pop/Rock","Singer/Songwriter, Country-Folk, Adult Contemporary, Americana","Autumnal, Calm/Peaceful, Dreamy, Gentle, Nostalgic, Bittersweet, Delicate, Earnest, Intimate, Laid-Back/Mellow, Reflective, Wistful, Relaxed, Yearning, Playful, Soothing, Plaintive, Sentimental","Reminiscing, In Love",Neil Young,7
Natural Beauty,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Sprawling, Warm, Wistful, Yearning, Dreamy, Sentimental","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Politics/Society",Neil Young,7
Old King,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Laid-Back/Mellow, Light, Lively, Playful, Reflective, Relaxed, Rollicking, Rousing, Soft/Quiet, Soothing, Warm, Restrained","Autumn, Feeling Blue, Heartache, Late Night, Rainy Day, Reflection, Reminiscing",Neil Young,7
One of These Days,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Sweet, Warm, Wistful, Dreamy, Romantic, Sentimental","Autumn, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection",Neil Young,7
Such a Woman,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection","Pop/Rock, Folk","Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Melancholy, Poignant, Reflective, Relaxed, Sad, Soft/Quiet, Soothing, Warm, Wistful, Dreamy, Sentimental","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, In Love",Neil Young,7
Unknown Legend,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Adult Contemporary","Autumnal, Bittersweet, Gentle, Intimate, Laid-Back/Mellow, Nostalgic, Organic, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Warm, Wistful, Dreamy, Yearning","Autumn, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Reminiscing",Neil Young,7
