album_name,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Live at Shepherd's Bush,"October 27, 2009",01:19:53,Pop/Rock,"Singer/Songwriter, Album Rock",,,"Reflective, Rousing, Warm, Wistful","Comfort, Relaxation, Reminiscing",Rock & Roll Woman,Stephen Stills,,,,
Live at Shepherd's Bush,"October 27, 2009",01:19:53,Pop/Rock,"Singer/Songwriter, Album Rock",,,"Reflective, Rousing, Warm, Wistful","Comfort, Relaxation, Reminiscing",Change Partners,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Lush, Pastoral, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer"
Live at Shepherd's Bush,"October 27, 2009",01:19:53,Pop/Rock,"Singer/Songwriter, Album Rock",,,"Reflective, Rousing, Warm, Wistful","Comfort, Relaxation, Reminiscing",Isn't It About Time,Stephen Stills,,,,
Live at Shepherd's Bush,"October 27, 2009",01:19:53,Pop/Rock,"Singer/Songwriter, Album Rock",,,"Reflective, Rousing, Warm, Wistful","Comfort, Relaxation, Reminiscing",Suite: Judy Blue Eyes,Stephen Stills,,,,
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Whats the Game,Stephen Stills,"Pop/Rock, R&B","Contemporary Pop/Rock, Disco","Confident, Freewheeling, Gutsy, Reflective, Romantic, Rousing, Searching, Sentimental, Swaggering, Visceral, Warm, Wistful, Yearning, Bravado, Carefree, Street-Smart","Empowerment, Freedom, Cool & Cocky"
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,We Will Go On,Stephen Stills,,,,
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Woman Lleva,Stephen Stills,,,,
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Not Fade Away,"Buddy Holly, Norman Petty",Pop/Rock,Contemporary Pop/Rock,"Confident, Gutsy, Rollicking, Rousing, Sentimental, Visceral, Warm","Empowerment, Freedom, Hanging Out, Road Trip"
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Beaucoup Yumbo,"Stephen Stills, Joe Vitale",Pop/Rock,"Contemporary Pop/Rock, Soft Rock","Confident, Earthy, Laid-Back/Mellow, Reflective, Romantic, Rousing, Sentimental, Warm, Wistful, Amiable/Good-Natured, Dreamy","Empowerment, Reflection"
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Can't Get No Booty,"Danny Kortchmar, Stephen Stills",Pop/Rock,Contemporary Pop/Rock,"Earthy, Freewheeling, Gritty, Gutsy, Rollicking, Rousing, Searching, Swaggering, Visceral, Warm, Wistful, Yearning, Bravado, Street-Smart","Feeling Blue, Hanging Out, Cool & Cocky"
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Lowdown,Stephen Stills,,,,
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Midnight Rider,Gregg Allman,Pop/Rock,Contemporary Pop/Rock,"Confident, Earthy, Gutsy, Rousing, Searching, Swaggering, Warm, Bravado","Empowerment, Freedom, Road Trip"
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,Thoroughfare Gap,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Folk-Rock, Psychedelic/Garage, Soft Rock","Earnest, Reflective, Searching, Sentimental, Warm, Weary, Wistful, Yearning, Amiable/Good-Natured, Laid-Back/Mellow","Empowerment, Feeling Blue, Hanging Out, Introspection, Reflection"
Thoroughfare Gap,1978,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,You Can't Dance Alone,Stephen Stills,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Love The One You're With,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Lush, Pastoral, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer"
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,One Moment at a Time,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Fallen Eagle,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,4+20,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Take Me Back to Ohio Valley,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Crossroads/You Can't Catch Me,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,49 Bye Byes/For What It's Worth,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Old Man Trouble,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Not Fade Away,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Colorado,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Everybody's Talking,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Jesus Gave Love Away for Free,,,,,
"Live at the Bread and Roses Festival, September 4, 1978",,01:08:50,Pop/Rock,,,,,,Thoroughfare Gap,,,,,
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Cherokee,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Rock & Roll, Soul","Energetic, Stylish, Warm, Bright, Cheerful, Fiery, Innocent, Lively, Sophisticated, Sparkling, Freewheeling, Playful","Sunday Afternoon, Day Driving, Summer"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",To a Flame,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Intimate, Stylish, Warm, Bright, Cheerful, Innocent, Pastoral, Sophisticated, Sparkling, Ethereal, Reflective","Introspection, Day Driving"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Black Queen,Stephen Stills,Pop/Rock,"Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Lush, Pastoral, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Go Back Home,Stephen Stills,Pop/Rock,"Album Rock, Funk, Rock & Roll","Bright, Freewheeling, Rousing, Tense/Anxious, Warm",Late Night
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Church (Part of Someone),,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Love the One You're With,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock, Rock & Roll","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Lush, Pastoral, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",We Are Not Helpless,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soul","Ambitious, Earnest, Reflective, Stylish, Warm, Bright, Lively, Sophisticated, Sparkling, Passionate","Sunday Afternoon, Day Driving, Summer"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Sit Yourself Down,,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Singer/Songwriter","Intimate, Reflective, Plaintive, Searching, Self-Conscious, Earnest, Sophisticated, Sparkling, Stylish, Warm",Introspection
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Do for the Others,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Innocent, Lush, Pastoral, Sophisticated, Sparkling, Atmospheric, Calm/Peaceful, Laid-Back/Mellow, Reflective","Sunday Afternoon, Day Driving, Summer"
Stephen Stills,1970,38:59,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","London, England",,"Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Old Times Good Times,Stephen Stills,Pop/Rock,"Album Rock, Hard Rock, Rock & Roll, Soul","Bright, Energetic, Freewheeling, Lively, Rousing, Passionate, Raucous, Rowdy, Swaggering, Uncompromising","Cool & Cocky, Day Driving"
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Fontainebleau,Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",12/8 Blues (All the Same),Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Guardian Angel,Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Ocean Girl,Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Long May You Run,Neil Young,Pop/Rock,Contemporary Pop/Rock,"Amiable/Good-Natured, Gentle, Laid-Back/Mellow, Light, Poignant, Reflective, Smooth, Soothing, Summery, Sweet, Warm, Wistful, Relaxed, Yearning","Affection/Fondness, Cool & Cocky, Day Driving, Hanging Out, Road Trip, Summer, The Great Outdoors, Reminiscing"
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Let It Shine,Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Make Love to You,Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Midnight on the Bay,Neil Young,,,,
Long May You Run,"September 10, 1976",01:12:10,Pop/Rock,"Album Rock, Contemporary Pop/Rock, Country-Rock, Singer/Songwriter","Criteria Recording Studios, Miami, FL","February 16, 1976 - June 7, 1976","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Black Coral,Neil Young,,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Amazonia,Stephen Stills,,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Treetop Flyer,Stephen Stills,Pop/Rock,"Folk-Rock, Psychedelic/Garage",,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Everybody's Talkin',Fred Neil,,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,The Right Girl,Stephen Stills,,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Ballad of Hollis Brown,Bob Dylan,,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Blind Fiddler Medley: The Blind Fiddler/Do for the Others/Know You Go,"Stephen Stills, Traditional",,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Singin' Call,Stephen Stills,"Country, Pop/Rock","Country-Pop, Singer/Songwriter","Dreamy, Sentimental",
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Just Isn't Like You,Stephen Stills,,,,
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,In My Life,"John Lennon, Paul McCartney",Pop/Rock,"Folk-Rock, Psychedelic/Garage","Sentimental, Yearning","Feeling Blue, Loss/Grief"
Stills Alone,"September 11, 1991",30:36,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Audio Vision Recording Studios, Miami, FL",,,,Isn't It So,Stephen Stills,,,,
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,4 + 20,Stephen Stills,Pop/Rock,"Folk-Rock, Psychedelic/Garage",Yearning,"Feeling Blue, Loss/Grief, Reflection"
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Special Care,Stephen Stills,,,,
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Wooden Ships,"David Crosby, Paul Kantner, Stephen Stills",Pop/Rock,"Folk-Rock, Psychedelic/Garage",Yearning,
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Crossroads/You Can't Catch Me,"Chuck Berry, Stephen Stills",,,,
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Four Days Gone,Stephen Stills,,,,
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Change Partners,Stephen Stills,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Stylish, Warm, Bright, Cheerful, Innocent, Lively, Lush, Pastoral, Sophisticated, Sparkling","Sunday Afternoon, Day Driving, Summer"
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Everybody's Talkin' at Me,Fred Neil,,,,
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Word Game,Stephen Stills,Pop/Rock,"Folk-Rock, Psychedelic/Garage","Dreamy, Sentimental",
Live,"November, 1975",34:55,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Auditorium Theatre, Chicago, IL","March 8, 1974 - March 9, 1974",,,Jet Set (Sigh) /Rocky Mountain Way/Jet Set (Sigh),"Kenny Passarelli, Stephen Stills, Joe Vitale, Joe Walsh",,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Acadienne,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Piece of Me,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Wounded World,"Graham Nash, Stephen Stills",,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Feed the People,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Around Us,"Stephen Stills, Joe Vitale",,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Ain't It Always,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Ole Man Trouble,,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Hearts Gate,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",'Round the Bend,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Different Man,"Stephen Stills, Traditional",,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Drivin' Thunder,"Stephen Stills, Neil Young",,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",I Don't Get It,Stephen Stills,,,,
Man Alive!,"August 9, 2005",57:51,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock",,,"Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",Spanish Suite,Stephen Stills,,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,City Junkies,Stephen Stills,,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,Pensamiento,Stephen Stills,,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,Do You Remember the Americans,Stephen Stills,,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,So Many Times,"Chris Hillman, Stephen Stills",,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,Guaguanco de Vero,"Joe Lala, Stephen Stills",,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,Rollin My Stone,"Calvin ""Fuzz"" Samuel, Stephen Stills",,,"Sensual, Sentimental",
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,Isn't It About Time,Stephen Stills,,,,
Down the Road,1973,30:50,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Caribou Ranch, Nederlands, CO",,,,Business on the Street,Stephen Stills,,,,
