album_name,album_release_date,album_duration,album_genre,album_styles,album_recording_location,album_recording_period,album_moods,album_themes,track_name,composers,genres,styles,moods,themes
Crosby & Nash,"August 10, 2004",01:14:17,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Center Staging, Burbank, CA","August 10, 2004","Earnest, Intimate, Wistful, Laid-Back/Mellow, Organic, Plaintive, Reflective, Sentimental, Amiable/Good-Natured, Bittersweet, Gentle",,Luck Dragon,"David Crosby, James Raymond",Pop/Rock,"Adult Contemporary, Singer/Songwriter",Dreamy,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Before Tomorrow Falls on Love,"David Crosby, Michael McDonald",,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Here It's Almost Sunset,"Mai Agan, David Crosby",,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Somebody Home,David Crosby,,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Amelia,Joni Mitchell,,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",She's Got to Be Somewhere,James Raymond,,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Capitol,"David Crosby, James Raymond",Folk,"Contemporary Singer/Songwriter, Folk Jazz",,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Sell Me a Diamond,"David Crosby, James Raymond",,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Home Free,"David Crosby, James Raymond",,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Curved Air,"David Crosby, James Raymond",,,,
Sky Trails,"September 29, 2017",50:29,Folk,"Contemporary Singer/Songwriter, Folk-Pop"," Groove Masters Studios, Santa Monica Rumor Mill Recording, Santa Ynez The Bamboom Room, Altadena ",,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Sky Trails,"David Crosby, Becca Stevens",,,,
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,In My Dreams,David Crosby,,,,
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Cowboy Movie,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Brooding, Epic",
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Long Time Gone,"David Crosby, Frank Hartford, Tex Ritter",,,"Angry, Passionate, Sentimental",
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Hero,"Phil Collins, David Crosby",Pop/Rock,Singer/Songwriter,Laid-Back/Mellow,
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Rusty and Blue,David Crosby,,,,
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Till It Shines on You,David Crosby,,,,
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Thousand Roads,David Crosby,"Blues, Pop/Rock","Blues-Rock, Contemporary Pop/Rock, Singer/Songwriter",Lively,
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Almost Cut My Hair,David Crosby,Pop/Rock,"Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","Brooding, Earnest, Earthy, Freewheeling, Insular, Organic, Quirky, Searching, Self-Conscious, Urgent, Warm","Family Gatherings, Hanging Out, Introspection"
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Déjà Vu,David Crosby,Pop/Rock,"Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock, Contemporary Pop/Rock, Album Rock","Laid-Back/Mellow, Organic, Reflective, Searching, Soothing, Sweet, Warm, Wistful, Light, Bright","Comfort, Day Driving, Hanging Out, Introspection, Reflection, Relaxation, Reminiscing"
It's All Coming Back to Me Now...,"January 24, 1995",01:00:35,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Whisky a Go Go, Hollywood, CA","October 7, 1993",,,Wooden Ships,"David Crosby, Paul Kantner, Stephen Stills",Pop/Rock,"Folk-Rock, Psychedelic/Garage",Yearning,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Find a Heart,"David Crosby, Marcus Eaton, James Raymond",,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",What's Broken,James Raymond,,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Set That Baggage Down,"David Crosby, Shane Fontayne",,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",The Clearing,James Raymond,,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Slice of Time,"David Crosby, Marcus Eaton, James Raymond",,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Morning Falling,"David Crosby, James Raymond",,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",If She Called,David Crosby,,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Holding on to Nothing,"David Crosby, Sterling Price",,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Time I Have,David Crosby,,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Radio,"David Crosby, James Raymond",,,,
Croz,"January 28, 2014",47:03,Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter"," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Dangerous Night,"David Crosby, James Raymond",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Woodstock,Joni Mitchell,,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Buddha on a Hill,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Vagrants of Venice,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Balanced on a Pin,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Janet,Michelle Willis,,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Other Half Rule,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",I Am No Artist,"Jane Tyson Clement, Becca Stevens",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Your Own Ride,"David Crosby, Bill Laurance, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",1974,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",Glory,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Here If You Listen,"October 26, 2018",45:08,"Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Flux Studios, New York",2018,"Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",1967,"David Crosby, Michael League, Becca Stevens, Michelle Willis",,,,
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Yvette in English,"David Crosby, Joni Mitchell","Latin, Pop/Rock","Latin Pop, Singer/Songwriter","Dreamy, Relaxed, Sentimental",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Old Soldier,Marc Cohn,Pop/Rock,Singer/Songwriter,"Calm/Peaceful, Dreamy, Sentimental, Yearning",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Thousand Roads,David Crosby,"Blues, Pop/Rock","Blues-Rock, Contemporary Pop/Rock, Singer/Songwriter",Lively,
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Hero,"Phil Collins, David Crosby",Pop/Rock,Singer/Songwriter,Laid-Back/Mellow,
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Too Young to Die,Jimmy Webb,"Folk, Pop/Rock","Folk-Pop, Singer/Songwriter","Sentimental, Yearning",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Coverage,Bonnie Hayes,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter","Lively, Optimistic, Restrained",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Through Your Hands,John Hiatt,"Folk, Pop/Rock","Folk-Pop, Singer/Songwriter","Dreamy, Restrained, Sentimental",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Helpless Heart,Paul Brady,Pop/Rock,Singer/Songwriter,"Calm/Peaceful, Dreamy, Restrained, Sentimental, Yearning",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Natalie,Stephen Bishop,Pop/Rock,Singer/Songwriter,"Calm/Peaceful, Dreamy, Nostalgic, Restrained, Sentimental",
Thousand Roads,"May 4, 1993",47:20,Pop/Rock,Contemporary Pop/Rock," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",Columbus,Noel Brazil,"Folk, Pop/Rock","Folk-Pop, Singer/Songwriter","Calm/Peaceful, Dreamy, Nostalgic, Restrained, Sentimental",
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Oh Yes I Can,"Susanna Clark, David Crosby, John Reid",,,,
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Drop Down Mama,David Crosby,,,,
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",In the Wide Ruin,"Craig Doerge, Judy Henske",,,,
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Flying Man,"David Crosby, Craig Doerge",,,,
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Distances,David Crosby,,,,
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Drive My Car,David Crosby,Pop/Rock,Rock & Roll,,
Oh Yes I Can,"January 23, 1989",42:35,Pop/Rock,Contemporary Pop/Rock,,,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Melody,"David Crosby, Craig Doerge",,,,
